longitude,latitude,housing_median_age,median_income,median_house_value,roomsPerHousehold,populationPerHousehold,roomsPerPerson,OP_LESSERTHAN_1H_OCEAN,OP_INLAND,OP_NEAR_BAY,OP_NEAR_OCEAN
-118.21,34.12,52,3.4625,173900.0,4,3,1,1,0,0,0
-118.21,34.12,52,2.5139,190000.0,3,3,1,1,0,0,0
-118.2,34.12,44,2.8125,155600.0,3,3,1,1,0,0,0
-118.19,34.11,40,2.1667,150000.0,4,3,1,1,0,0,0
-118.18,34.11,33,2.6591,183800.0,5,2,2,1,0,0,0
-118.18,34.11,44,2.3984,152200.0,3,3,1,1,0,0,0
-118.19,34.11,26,3.4227,143800.0,3,2,1,1,0,0,0
-118.19,34.1,42,3.2121,153900.0,4,3,1,1,0,0,0
-118.21,34.09,34,2.7708,148200.0,4,4,1,1,0,0,0
-118.22,34.1,33,4.0469,196600.0,5,3,1,1,0,0,0
-118.23,34.1,41,2.1687,157000.0,3,3,1,1,0,0,0
-118.22,34.09,36,2.48,138900.0,3,4,1,1,0,0,0
-118.23,34.13,37,2.975,244500.0,4,2,1,1,0,0,0
-118.21,34.12,35,3.5638,170500.0,4,3,1,1,0,0,0
-118.23,34.12,28,2.2843,183800.0,3,2,1,1,0,0,0
-118.25,34.12,11,2.8889,153100.0,3,4,1,1,0,0,0
-118.24,34.11,50,2.7679,178800.0,5,4,1,1,0,0,0
-118.24,34.11,39,2.2167,176700.0,3,3,1,1,0,0,0
-118.25,34.11,39,3.015,156300.0,4,4,1,1,0,0,0
-118.24,34.1,42,3.1691,141300.0,3,3,1,1,0,0,0
-118.26,34.11,52,3.5673,270700.0,5,2,2,1,0,0,0
-118.27,34.13,47,2.1071,208900.0,3,3,1,1,0,0,0
-118.27,34.13,46,2.9392,230300.0,3,2,1,1,0,0,0
-118.28,34.11,45,3.1445,438300.0,4,1,2,1,0,0,0
-118.27,34.12,50,3.575,230600.0,4,2,1,1,0,0,0
-118.29,34.1,43,3.5172,265500.0,3,2,1,1,0,0,0
-118.29,34.11,49,12.9591,500001.0,7,2,2,1,0,0,0
-118.31,34.13,40,7.2692,498700.0,6,2,3,1,0,0,0
-118.33,34.11,48,3.0642,342900.0,3,1,2,1,0,0,0
-118.33,34.11,37,8.2335,430200.0,5,1,2,1,0,0,0
-118.33,34.12,23,6.0352,500001.0,4,1,2,1,0,0,0
-118.34,34.13,45,6.6739,500001.0,5,1,3,1,0,0,0
-118.34,34.11,51,4.3571,468800.0,2,1,1,1,0,0,0
-118.35,34.08,52,3.8141,342000.0,5,2,2,1,0,0,0
-118.35,34.08,52,4.5833,333900.0,4,2,2,1,0,0,0
-118.33,34.08,52,3.5083,500001.0,4,1,2,1,0,0,0
-118.31,34.08,30,2.2422,254500.0,3,3,1,1,0,0,0
-118.37,34.12,34,11.615,500001.0,7,2,3,1,0,0,0
-118.28,34.11,52,5.4122,397500.0,6,2,2,1,0,0,0
-118.28,34.11,52,4.5781,360500.0,4,2,2,1,0,0,0
-118.27,34.1,50,4.7132,304600.0,5,1,2,1,0,0,0
-118.26,34.09,51,3.6434,278800.0,4,2,2,1,0,0,0
-118.26,34.08,41,2.4375,203300.0,3,2,1,1,0,0,0
-118.27,34.08,35,2.3913,198800.0,3,3,1,1,0,0,0
-118.28,34.08,42,2.9423,200000.0,2,2,1,1,0,0,0
-118.28,34.09,52,2.4429,228800.0,3,1,1,1,0,0,0
-118.23,34.07,35,1.9722,156300.0,3,3,1,1,0,0,0
-118.23,34.09,49,2.6923,150000.0,3,3,1,1,0,0,0
-118.25,34.09,52,3.5603,210000.0,4,2,2,1,0,0,0
-118.25,34.08,44,2.1108,200000.0,3,2,1,1,0,0,0
-118.2,34.07,21,1.9937,139600.0,3,4,1,1,0,0,0
-118.21,34.08,39,2.2907,133900.0,3,4,1,1,0,0,0
-118.2,34.09,39,2.5343,138200.0,4,4,1,1,0,0,0
-118.2,34.08,41,2.2222,126000.0,4,4,1,1,0,0,0
-118.19,34.1,39,4.239,213000.0,5,2,1,1,0,0,0
-118.21,34.09,39,1.6118,138500.0,3,3,1,1,0,0,0
-118.21,34.09,39,2.4632,144200.0,3,4,1,1,0,0,0
-118.21,34.07,47,1.7292,191700.0,3,3,1,1,0,0,0
-118.21,34.07,31,2.3859,153100.0,3,3,1,1,0,0,0
-118.21,34.06,29,1.8781,147500.0,3,4,1,1,0,0,0
-118.18,34.09,44,3.3785,184900.0,4,4,1,1,0,0,0
-118.18,34.1,10,4.875,200400.0,5,2,2,1,0,0,0
-118.18,34.1,10,4.975,166700.0,4,1,2,1,0,0,0
-118.19,34.08,35,1.9038,139500.0,4,3,1,1,0,0,0
-118.19,34.07,42,3.375,169600.0,4,3,1,1,0,0,0
-118.19,34.06,44,2.5132,163100.0,4,3,1,1,0,0,0
-118.16,34.09,33,2.375,175000.0,4,3,1,1,0,0,0
-118.18,34.08,33,2.3281,151900.0,3,3,1,1,0,0,0
-118.16,34.08,43,3.2031,144600.0,4,3,1,1,0,0,0
-118.2,34.06,40,2.1136,111800.0,3,4,1,1,0,0,0
-118.22,34.06,34,2.2344,153100.0,3,3,1,1,0,0,0
-118.21,34.05,28,1.9271,136400.0,2,4,1,1,0,0,0
-118.2,34.05,41,2.625,150000.0,3,4,1,1,0,0,0
-118.2,34.05,50,2.29,121800.0,3,3,1,1,0,0,0
-118.2,34.04,47,3.7619,127600.0,4,4,1,1,0,0,0
-118.2,34.03,52,2.3716,122800.0,3,4,1,1,0,0,0
-118.2,34.04,44,1.8224,143800.0,3,3,1,1,0,0,0
-118.21,34.04,47,2.8,148400.0,3,4,1,1,0,0,0
-118.22,34.05,43,1.9402,139300.0,2,4,1,1,0,0,0
-118.22,34.05,44,1.2,115600.0,2,4,1,1,0,0,0
-118.21,34.04,47,2.2788,139600.0,3,4,1,1,0,0,0
-118.21,34.03,44,2.5268,141100.0,3,4,1,1,0,0,0
-118.2,34.03,41,1.925,135200.0,4,3,1,1,0,0,0
-118.2,34.03,37,2.7266,140800.0,4,4,1,1,0,0,0
-118.27,34.07,42,2.3438,213300.0,2,3,1,1,0,0,0
-118.28,34.07,41,1.9233,207100.0,3,3,1,1,0,0,0
-118.28,34.06,52,1.1122,187500.0,2,2,1,1,0,0,0
-118.28,34.05,44,1.4801,212500.0,2,4,1,1,0,0,0
-118.32,34.07,52,11.2185,500001.0,8,2,3,1,0,0,0
-118.31,34.06,24,2.8202,500001.0,3,2,1,1,0,0,0
-118.33,34.05,44,2.5284,226300.0,3,3,1,1,0,0,0
-118.32,34.05,50,1.5882,327300.0,4,3,1,1,0,0,0
-118.31,34.05,35,2.5313,305800.0,4,3,1,1,0,0,0
-118.31,34.05,40,3.1406,417600.0,4,3,1,1,0,0,0
-118.3,34.05,46,2.1414,157700.0,2,3,1,1,0,0,0
-118.35,34.07,52,4.89,500001.0,6,2,2,1,0,0,0
-118.35,34.07,52,4.1328,500001.0,6,2,2,1,0,0,0
-118.35,34.07,46,4.0179,350000.0,4,1,3,1,0,0,0
-118.36,34.07,40,2.3375,355200.0,4,1,2,1,0,0,0
-118.36,34.07,48,4.7019,411100.0,4,2,2,1,0,0,0
-118.36,34.07,52,3.4265,456900.0,4,2,2,1,0,0,0
-118.37,34.07,52,4.25,486900.0,5,2,2,1,0,0,0
-118.37,34.07,52,5.24,486400.0,5,2,2,1,0,0,0
-118.34,34.05,52,3.9167,321600.0,5,2,2,1,0,0,0
-118.34,34.06,52,3.5481,396000.0,5,2,2,1,0,0,0
-118.34,34.06,52,3.7167,327300.0,4,2,1,1,0,0,0
-118.36,34.06,52,2.9605,500001.0,5,2,2,1,0,0,0
-118.37,34.06,52,5.0858,470000.0,5,2,2,1,0,0,0
-118.37,34.05,52,4.0583,444300.0,5,2,2,1,0,0,0
-118.36,34.05,48,3.3824,322600.0,5,2,2,1,0,0,0
-118.36,34.05,48,3.2813,243600.0,4,2,1,1,0,0,0
-118.36,34.05,45,3.3333,254700.0,4,2,1,1,0,0,0
-118.35,34.05,46,2.8841,290800.0,4,2,2,1,0,0,0
-118.34,34.05,50,3.1944,213500.0,4,2,1,1,0,0,0
-118.35,34.05,52,3.6435,195800.0,4,2,1,1,0,0,0
-118.32,34.04,39,2.2554,165000.0,4,3,1,1,0,0,0
-118.32,34.04,48,2.3526,156300.0,3,3,1,1,0,0,0
-118.33,34.04,52,3.6373,420000.0,6,2,2,1,0,0,0
-118.35,34.04,45,2.1711,179200.0,4,2,2,1,0,0,0
-118.36,34.04,48,2.3214,139400.0,4,2,1,1,0,0,0
-118.36,34.04,45,3.5161,157000.0,4,2,1,1,0,0,0
-118.35,34.04,38,2.3687,146800.0,4,2,1,1,0,0,0
-118.36,34.03,43,2.1078,133500.0,4,2,1,1,0,0,0
-118.35,34.04,41,2.4635,169400.0,4,2,1,1,0,0,0
-118.35,34.04,45,2.5625,138000.0,3,2,1,1,0,0,0
-118.34,34.04,42,2.6,171400.0,4,2,1,1,0,0,0
-118.34,34.03,48,1.6581,118800.0,4,2,1,1,0,0,0
-118.35,34.03,35,1.975,138100.0,4,2,1,1,0,0,0
-118.33,34.04,33,2.5927,161500.0,4,2,1,1,0,0,0
-118.33,34.04,48,2.628,251100.0,5,3,1,1,0,0,0
-118.32,34.04,42,2.0259,168800.0,4,3,1,1,0,0,0
-118.32,34.03,50,2.8971,127800.0,5,3,1,1,0,0,0
-118.32,34.03,47,3.1731,121500.0,3,2,1,1,0,0,0
-118.32,34.02,51,2.0304,133400.0,4,3,1,1,0,0,0
-118.32,34.02,47,2.0042,114200.0,4,3,1,1,0,0,0
-118.33,34.02,45,1.8783,118200.0,4,2,1,1,0,0,0
-118.33,34.02,46,2.1979,125700.0,4,2,1,1,0,0,0
-118.34,34.02,44,3.5357,156900.0,4,2,1,1,0,0,0
-118.36,34.03,36,2.1324,143800.0,3,3,1,1,0,0,0
-118.36,34.03,38,2.2368,120000.0,4,3,1,1,0,0,0
-118.34,34.02,49,2.5156,136600.0,4,2,1,1,0,0,0
-118.36,34.02,43,1.7159,189700.0,4,2,1,1,0,0,0
-118.37,34.02,44,2.6154,193200.0,5,2,1,1,0,0,0
-118.28,34.04,39,2.1696,153400.0,2,4,1,1,0,0,0
-118.29,34.05,40,1.8571,143800.0,2,4,1,1,0,0,0
-118.3,34.04,37,2.006,150000.0,3,4,1,1,0,0,0
-118.3,34.03,41,1.78,162500.0,4,4,1,1,0,0,0
-118.3,34.04,35,2.1518,152800.0,3,4,1,1,0,0,0
-118.29,34.03,42,1.2875,179200.0,3,2,1,1,0,0,0
-118.29,34.03,38,2.0848,135200.0,3,4,1,1,0,0,0
-118.31,34.03,52,2.8295,132200.0,4,3,1,1,0,0,0
-118.31,34.02,52,1.2434,98400.0,4,2,1,1,0,0,0
-118.3,34.03,40,2.7125,150000.0,4,3,1,1,0,0,0
-118.31,34.02,23,1.3187,127100.0,4,3,1,1,0,0,0
-118.27,34.03,51,1.7115,125000.0,3,4,1,1,0,0,0
-118.28,34.04,20,2.1806,180000.0,2,4,1,1,0,0,0
-118.25,34.03,52,2.1905,124000.0,3,4,1,1,0,0,0
-118.25,34.02,32,1.6302,130700.0,3,3,1,1,0,0,0
-118.26,34.02,38,2.131,136500.0,3,5,1,1,0,0,0
-118.26,34.02,40,1.8382,126400.0,3,4,1,1,0,0,0
-118.26,34.02,48,1.3134,96200.0,3,4,1,1,0,0,0
-118.26,34.02,46,2.0703,114800.0,3,4,1,1,0,0,0
-118.25,34.02,32,2.3304,119900.0,3,4,1,1,0,0,0
-118.24,34.01,43,1.8929,99200.0,3,4,1,1,0,0,0
-118.25,34.01,31,2.1466,100800.0,3,5,1,1,0,0,0
-118.25,34.01,43,1.3287,107200.0,4,3,1,1,0,0,0
-118.27,34.02,21,2.319,97200.0,3,4,1,1,0,0,0
-118.27,34.01,35,1.8652,116100.0,3,5,1,1,0,0,0
-118.27,34.01,43,2.0817,113300.0,3,4,1,1,0,0,0
-118.27,34.0,46,2.148,103800.0,4,4,1,1,0,0,0
-118.27,34.0,48,1.7052,107400.0,4,4,1,1,0,0,0
-118.25,34.0,32,1.5781,102900.0,4,4,1,1,0,0,0
-118.25,34.0,29,2.2813,101300.0,4,5,1,1,0,0,0
-118.24,34.0,38,1.7132,108200.0,4,4,1,1,0,0,0
-118.24,33.99,41,1.6731,88200.0,4,5,1,1,0,0,0
-118.27,34.0,43,1.3403,110800.0,4,3,1,1,0,0,0
-118.27,34.0,43,1.8917,106900.0,3,3,1,1,0,0,0
-118.26,33.99,47,1.8242,95000.0,4,4,1,1,0,0,0
-118.27,33.99,38,1.8086,97100.0,3,4,1,1,0,0,0
-118.28,34.02,46,2.1382,156300.0,2,4,1,1,0,0,0
-118.31,34.01,50,1.7386,109400.0,4,3,1,1,0,0,0
-118.31,34.01,52,3.0759,123700.0,4,3,1,1,0,0,0
-118.3,34.0,52,1.6875,116000.0,4,3,1,1,0,0,0
-118.3,34.01,52,2.5885,136200.0,4,3,1,1,0,0,0
-118.3,34.01,52,2.0625,134400.0,4,3,1,1,0,0,0
-118.28,34.0,46,2.3403,114100.0,3,4,1,1,0,0,0
-118.28,34.0,42,2.0938,119200.0,4,3,1,1,0,0,0
-118.28,34.0,48,2.1607,96100.0,4,3,1,1,0,0,0
-118.29,34.0,44,2.1354,105800.0,4,3,1,1,0,0,0
-118.3,34.0,52,1.5179,116100.0,4,3,1,1,0,0,0
-118.3,34.0,52,2.0958,116400.0,4,2,1,1,0,0,0
-118.3,34.0,52,2.0,128000.0,5,3,1,1,0,0,0
-118.31,34.0,52,1.933,120000.0,4,3,1,1,0,0,0
-118.31,34.0,47,1.9792,116400.0,4,4,1,1,0,0,0
-118.31,33.99,48,1.6559,101400.0,5,3,1,1,0,0,0
-118.31,33.99,47,2.0915,126600.0,4,2,1,1,0,0,0
-118.31,33.99,45,2.2339,104800.0,4,2,1,1,0,0,0
-118.31,33.99,44,1.7083,100000.0,6,3,2,1,0,0,0
-118.28,33.99,52,2.5848,101900.0,3,4,1,1,0,0,0
-118.32,34.01,50,3.1548,157700.0,5,2,2,1,0,0,0
-118.32,34.01,47,2.4022,123400.0,4,2,1,1,0,0,0
-118.33,34.02,46,4.26,182600.0,5,2,2,1,0,0,0
-118.33,34.02,42,3.5,181100.0,4,2,2,1,0,0,0
-118.33,34.01,44,1.9231,188500.0,3,1,2,1,0,0,0
-118.32,34.0,50,2.4583,120900.0,4,2,1,1,0,0,0
-118.33,34.0,47,2.2054,121500.0,5,2,1,1,0,0,0
-118.33,33.99,44,2.8542,126500.0,5,2,1,1,0,0,0
-118.34,33.99,48,4.8125,170500.0,6,3,2,1,0,0,0
-118.32,33.98,47,1.9732,101000.0,4,2,1,1,0,0,0
-118.32,33.98,46,3.0833,103300.0,5,2,1,1,0,0,0
-118.34,33.99,48,2.9643,140400.0,5,2,1,1,0,0,0
-118.34,33.98,46,2.9315,149000.0,5,3,1,1,0,0,0
-118.35,33.99,47,4.9531,180100.0,5,2,2,1,0,0,0
-118.35,33.98,47,3.8235,207600.0,5,2,2,1,0,0,0
-118.32,33.98,49,1.7067,118600.0,4,2,1,1,0,0,0
-118.33,33.97,47,4.1635,156400.0,4,2,1,1,0,0,0
-118.37,34.02,33,4.4028,246800.0,5,2,2,1,0,0,0
-118.38,34.02,31,4.3077,140600.0,4,1,2,1,0,0,0
-118.34,34.01,35,2.5568,312500.0,3,1,2,1,0,0,0
-118.29,33.98,41,1.0516,108300.0,4,3,1,1,0,0,0
-118.29,33.99,43,1.9375,112900.0,5,3,1,1,0,0,0
-118.3,33.99,44,1.1645,98200.0,5,4,1,1,0,0,0
-118.3,33.99,43,2.5437,94500.0,4,3,1,1,0,0,0
-118.3,33.98,44,1.9556,93300.0,4,2,1,1,0,0,0
-118.3,33.99,45,1.84,91400.0,3,3,1,1,0,0,0
-118.31,33.98,52,2.0,96500.0,5,3,1,1,0,0,0
-118.31,33.98,52,3.5982,96600.0,5,3,1,1,0,0,0
-118.31,33.98,50,1.825,106600.0,4,2,1,1,0,0,0
-118.31,33.98,52,2.3977,112200.0,5,2,1,1,0,0,0
-118.32,33.98,49,2.2138,119800.0,5,2,1,1,0,0,0
-118.3,33.98,48,1.6611,95800.0,4,2,1,1,0,0,0
-118.3,33.98,48,3.0455,102400.0,5,3,1,1,0,0,0
-118.28,33.98,39,1.9564,92200.0,3,4,1,1,0,0,0
-118.28,33.98,45,0.9337,92300.0,4,3,1,1,0,0,0
-118.3,33.97,50,2.1221,119400.0,5,2,2,1,0,0,0
-118.31,33.97,52,3.2188,124200.0,5,2,1,1,0,0,0
-118.31,33.97,47,2.7917,125800.0,5,3,1,1,0,0,0
-118.3,33.95,50,3.1346,120000.0,5,2,2,1,0,0,0
-118.31,33.95,43,3.2708,131000.0,5,3,1,1,0,0,0
-118.31,33.95,44,4.0043,133500.0,4,3,1,1,0,0,0
-118.31,33.95,44,4.8295,149600.0,6,3,1,1,0,0,0
-118.31,33.94,43,3.0682,142000.0,5,2,1,1,0,0,0
-118.31,33.96,48,4.0625,138700.0,5,3,1,1,0,0,0
-118.29,33.96,36,1.4868,113200.0,4,2,1,1,0,0,0
-118.3,33.96,43,2.8299,109500.0,4,2,1,1,0,0,0
-118.28,33.96,41,1.2273,98400.0,3,3,1,1,0,0,0
-118.3,33.96,47,3.9722,117400.0,5,3,1,1,0,0,0
-118.31,33.96,52,3.0625,127400.0,6,2,2,1,0,0,0
-118.31,33.96,47,3.7143,140300.0,4,2,1,1,0,0,0
-118.26,33.99,30,1.5521,97500.0,3,4,1,1,0,0,0
-118.27,33.98,45,1.3042,99200.0,3,3,1,1,0,0,0
-118.27,33.98,44,2.125,92500.0,4,5,1,1,0,0,0
-118.26,33.97,46,1.7121,98200.0,4,3,1,1,0,0,0
-118.26,33.97,46,1.55,100600.0,4,3,1,1,0,0,0
-118.27,33.97,45,1.64,96800.0,4,3,1,1,0,0,0
-118.26,33.97,47,1.4625,94200.0,4,3,1,1,0,0,0
-118.26,33.96,40,1.5303,95300.0,4,4,1,1,0,0,0
-118.26,33.97,52,1.5326,90600.0,3,3,1,1,0,0,0
-118.27,33.97,34,1.1557,90100.0,4,3,1,1,0,0,0
-118.27,33.95,39,1.2091,97900.0,4,3,1,1,0,0,0
-118.26,33.95,38,1.6898,95100.0,3,3,1,1,0,0,0
-118.26,33.95,44,1.2969,94400.0,4,3,1,1,0,0,0
-118.26,33.96,39,1.7167,100000.0,4,3,1,1,0,0,0
-118.26,33.96,37,1.3971,89800.0,4,3,1,1,0,0,0
-118.28,33.96,42,1.7656,96700.0,4,4,1,1,0,0,0
-118.29,33.95,35,2.0917,99300.0,4,4,1,1,0,0,0
-118.29,33.96,39,1.5294,111400.0,3,3,1,1,0,0,0
-118.29,33.95,39,1.9702,93200.0,4,3,1,1,0,0,0
-118.27,33.95,29,2.3056,98500.0,4,3,1,1,0,0,0
-118.25,33.95,35,1.0375,89800.0,5,3,1,1,0,0,0
-118.26,33.95,44,1.6389,96700.0,4,3,1,1,0,0,0
-118.26,33.95,44,1.5147,94600.0,4,3,1,1,0,0,0
-118.26,33.94,41,1.65,94200.0,3,3,1,1,0,0,0
-118.26,33.93,35,1.4917,93200.0,3,3,1,1,0,0,0
-118.27,33.93,36,1.8191,92700.0,4,3,1,1,0,0,0
-118.27,33.92,36,1.7262,88800.0,4,3,1,1,0,0,0
-118.27,33.94,43,1.6625,88700.0,3,3,1,1,0,0,0
-118.27,33.94,30,1.449,93100.0,4,3,1,1,0,0,0
-118.28,33.94,32,1.1051,94200.0,3,3,1,1,0,0,0
-118.28,33.94,44,3.0788,100000.0,4,3,1,1,0,0,0
-118.28,33.93,42,2.5179,97400.0,4,3,1,1,0,0,0
-118.29,33.93,43,3.3836,129900.0,5,2,1,1,0,0,0
-118.29,33.94,47,2.5398,105700.0,5,3,1,1,0,0,0
-118.29,33.92,40,2.875,120200.0,4,3,1,1,0,0,0
-118.25,33.94,43,1.1434,91300.0,3,3,1,1,0,0,0
-118.24,33.95,21,0.9708,107600.0,4,3,1,1,0,0,0
-118.44,34.09,36,15.0001,500001.0,9,2,3,1,0,0,0
-118.49,34.06,42,15.0001,500001.0,9,2,3,1,0,0,0
-118.49,34.07,36,13.5728,500001.0,8,2,2,1,0,0,0
-118.52,34.05,45,4.825,500001.0,5,2,2,1,0,0,0
-118.56,34.03,34,8.2934,500001.0,7,2,3,1,0,0,0
-118.56,34.06,24,7.3031,500001.0,7,2,3,1,0,0,0
-118.55,33.99,39,7.9096,500001.0,6,2,2,0,0,0,1
-118.47,34.06,45,9.4664,500001.0,7,2,3,1,0,0,0
-118.48,34.05,36,6.7496,500001.0,5,1,2,1,0,0,0
-118.44,34.07,35,8.9565,500001.0,6,4,1,1,0,0,0
-118.46,34.07,43,6.7703,500001.0,6,1,3,1,0,0,0
-118.46,34.07,42,9.2225,500001.0,6,2,2,1,0,0,0
-118.44,34.05,32,4.7109,500000.0,4,1,2,1,0,0,0
-118.42,34.06,52,6.871,500001.0,5,1,2,1,0,0,0
-118.43,34.04,52,5.8587,494700.0,5,2,2,1,0,0,0
-118.45,34.03,39,3.7813,336300.0,4,2,1,1,0,0,0
-118.42,34.05,52,7.8164,500001.0,6,2,2,1,0,0,0
-118.41,34.03,33,3.7277,500001.0,4,2,1,1,0,0,0
-118.4,34.05,34,3.6953,500001.0,4,1,2,1,0,0,0
-118.41,34.04,52,11.1768,500001.0,6,2,2,1,0,0,0
-118.42,34.04,51,6.626,500001.0,5,2,2,1,0,0,0
-118.39,34.03,39,3.7206,230900.0,3,3,1,1,0,0,0
-118.37,34.04,42,2.767,143000.0,4,2,1,1,0,0,0
-118.43,34.03,39,3.2308,340800.0,4,2,2,1,0,0,0
-118.43,34.03,36,3.6467,346700.0,4,2,1,1,0,0,0
-118.45,34.01,36,6.4755,405800.0,5,2,2,1,0,0,0
-118.43,34.02,38,3.9091,500001.0,5,2,2,1,0,0,0
-118.42,34.02,34,4.9676,414100.0,5,2,2,1,0,0,0
-118.41,34.02,34,3.3462,307000.0,3,2,1,1,0,0,0
-118.41,34.02,35,3.725,310000.0,4,2,1,1,0,0,0
-118.42,34.01,32,3.5667,394000.0,4,2,1,1,0,0,0
-118.44,34.01,42,6.0804,420000.0,5,2,2,1,0,0,0
-118.44,34.0,44,2.599,362200.0,4,2,1,1,0,0,0
-118.44,34.0,44,4.75,355800.0,5,2,2,1,0,0,0
-118.45,34.0,39,4.7,334700.0,5,2,2,1,0,0,0
-118.44,34.0,40,3.875,321300.0,4,2,1,1,0,0,0
-118.44,34.0,41,4.1083,324300.0,4,2,1,1,0,0,0
-118.42,34.01,42,3.099,335400.0,4,2,1,1,0,0,0
-118.42,34.0,31,3.9798,458600.0,4,2,1,1,0,0,0
-118.47,34.0,38,2.7143,287500.0,3,2,1,1,0,0,0
-118.47,33.99,31,2.0714,300000.0,3,3,1,1,0,0,0
-118.47,33.99,52,3.0682,412500.0,3,1,2,1,0,0,0
-118.47,33.99,24,2.975,500001.0,3,1,2,1,0,0,0
-118.45,34.0,46,4.45,348300.0,5,2,1,1,0,0,0
-118.45,34.0,43,3.962,345800.0,4,2,1,1,0,0,0
-118.45,34.0,48,4.575,326700.0,4,2,1,1,0,0,0
-118.46,33.99,37,4.337,360600.0,4,2,1,1,0,0,0
-118.45,33.99,26,6.0672,420800.0,5,2,2,1,0,0,0
-118.46,33.97,19,3.8698,500001.0,4,1,2,1,0,0,0
-118.4,34.0,10,5.8083,321800.0,5,2,2,1,0,0,0
-118.41,34.0,18,2.9338,276300.0,2,1,1,1,0,0,0
-118.43,33.99,45,2.6667,320000.0,4,3,1,1,0,0,0
-118.42,33.99,35,4.5521,263800.0,4,2,1,1,0,0,0
-118.4,33.99,39,2.825,276700.0,4,3,1,1,0,0,0
-118.38,33.97,43,7.4897,362600.0,6,2,2,1,0,0,0
-118.39,33.97,46,6.5778,350800.0,6,2,2,1,0,0,0
-118.39,33.96,45,3.625,329400.0,4,2,2,1,0,0,0
-118.41,33.97,44,5.5941,363500.0,6,2,2,1,0,0,0
-118.43,33.96,13,5.8864,500001.0,5,2,2,1,0,0,0
-118.4,33.98,36,5.611,456600.0,5,2,2,1,0,0,0
-118.4,33.97,44,5.9544,377200.0,6,2,2,1,0,0,0
-118.4,33.96,43,5.6732,330700.0,5,2,2,1,0,0,0
-118.37,33.97,41,5.726,287800.0,5,2,2,1,0,0,0
-118.38,33.97,42,6.019,294500.0,5,2,2,1,0,0,0
-118.38,33.96,44,4.6923,299000.0,5,2,1,1,0,0,0
-118.41,33.94,45,4.7375,289600.0,5,2,1,1,0,0,0
-118.44,33.95,37,6.2551,500001.0,6,2,2,1,0,0,0
-118.28,33.92,37,2.1875,175900.0,4,3,1,1,0,0,0
-118.29,33.87,32,4.381,238700.0,5,2,1,1,0,0,0
-118.3,33.86,35,5.1727,230200.0,5,2,1,1,0,0,0
-118.29,33.85,10,1.9049,222200.0,3,3,1,1,0,0,0
-118.3,33.82,35,2.6136,213600.0,4,3,1,1,0,0,0
-118.25,33.8,36,3.35,163100.0,4,3,1,1,0,0,0
-118.25,33.79,32,2.375,128000.0,3,4,1,0,0,0,1
-118.27,33.8,38,3.35,177700.0,4,3,1,1,0,0,0
-118.27,33.79,39,3.3929,184600.0,4,3,1,1,0,0,0
-118.28,33.8,38,4.0,165500.0,4,3,1,1,0,0,0
-118.28,33.79,28,4.3816,191300.0,4,3,1,1,0,0,0
-118.28,33.79,36,3.3009,168000.0,4,3,1,1,0,0,0
-118.3,33.8,8,3.1392,146200.0,2,3,1,1,0,0,0
-118.27,33.79,31,2.9375,174000.0,4,3,1,1,0,0,0
-118.27,33.79,39,2.8462,172000.0,3,3,1,1,0,0,0
-118.25,33.79,34,2.7143,138100.0,3,4,1,0,0,0,1
-118.25,33.79,38,2.7308,150400.0,4,4,1,0,0,0,1
-118.28,33.75,41,2.45,186800.0,3,3,1,0,0,0,1
-118.3,33.75,19,4.2308,416100.0,5,3,1,1,0,0,0
-118.3,33.75,48,4.625,273400.0,5,2,1,1,0,0,0
-118.3,33.74,47,4.4671,270800.0,5,2,1,0,0,0,1
-118.29,33.75,27,2.5795,192400.0,4,3,1,0,0,0,1
-118.29,33.74,29,2.1473,195300.0,3,3,1,0,0,0,1
-118.29,33.74,41,2.75,238300.0,4,2,1,0,0,0,1
-118.31,33.73,52,4.2059,350000.0,5,2,2,0,0,0,1
-118.33,33.69,41,4.7216,311900.0,5,3,1,0,0,0,1
-118.31,33.73,33,5.4533,409800.0,5,2,2,0,0,0,1
-118.29,33.72,21,3.5109,225000.0,3,1,1,0,0,0,1
-118.23,34.23,34,6.0,367100.0,6,2,2,1,0,0,0
-118.23,34.22,36,4.5486,361000.0,5,2,2,1,0,0,0
-118.26,34.24,35,5.7083,329500.0,6,3,2,1,0,0,0
-118.25,34.22,30,5.5362,301200.0,5,2,1,1,0,0,0
-118.25,34.23,37,5.0862,261300.0,5,2,2,1,0,0,0
-118.26,34.23,43,4.5759,209200.0,4,2,1,1,0,0,0
-118.22,34.21,29,3.5707,341700.0,5,2,2,1,0,0,0
-118.23,34.21,32,2.5463,200000.0,3,1,2,1,0,0,0
-118.23,34.21,38,3.4148,234800.0,3,2,1,1,0,0,0
-118.24,34.22,34,4.1523,252000.0,4,2,1,1,0,0,0
-118.24,34.2,41,5.5756,309900.0,4,2,1,1,0,0,0
-118.23,34.18,47,3.6875,422000.0,5,2,2,1,0,0,0
-118.21,34.18,14,12.1579,500001.0,8,3,2,1,0,0,0
-118.23,34.15,40,5.3369,370400.0,5,2,2,1,0,0,0
-118.25,34.16,52,4.9135,368100.0,6,2,2,1,0,0,0
-118.27,34.16,45,3.6587,321200.0,5,2,1,1,0,0,0
-118.28,34.17,52,5.5658,331200.0,5,2,2,1,0,0,0
