longitude,latitude,housing_median_age,median_income,median_house_value,roomsPerHousehold,populationPerHousehold,roomsPerPerson,OP_LESSERTHAN_1H_OCEAN,OP_INLAND,OP_NEAR_BAY,OP_NEAR_OCEAN
0.17376391332692434,-0.08622038687091461,0.24988331650103365,2.4044,65800.0,5,3,1,0,1,0,0
0.1234089714239602,-0.09088138315361545,0.24988331650103365,2.2071,64600.0,5,3,1,0,1,0,0
0.13851545399485088,-0.04893241660930129,-1.4862568157789202,1.1903,63200.0,4,3,1,0,1,0,0
0.19390589008811426,-0.00232245378228298,-0.8248700987198901,2.5208,58500.0,4,3,1,0,1,0,0
0.18887039589781499,0.04428750904473533,-0.3288300609256176,2.7411,59800.0,4,4,1,0,1,0,0
0.18887039589781499,0.039626512762034494,0.3325566561334124,1.6786,56500.0,4,3,1,0,1,0,0
0.18887039589781499,0.030304520196629506,0.41522999576579117,1.517,52100.0,3,3,1,0,1,0,0
0.18887039589781499,0.04428750904473533,0.3325566561334124,2.2981,69900.0,4,3,1,0,1,0,0
0.19894138427840638,0.04428750904473533,-1.899623513940814,2.1806,67200.0,4,3,1,0,1,0,0
0.7880942045431211,-0.00232245378228298,-1.3209101365141627,2.25,67500.0,6,2,2,0,1,0,0
0.5212130124573954,0.016321531348523682,-0.24615672129323887,1.4205,90000.0,31,2,15,0,1,0,0
0.38021917512908726,-0.016305442630388804,0.1672099768686549,3.4792,94600.0,6,2,2,0,1,0,0
0.9693719953938019,-0.020966438913089643,-1.899623513940814,5.8625,109400.0,6,2,2,0,1,0,0
0.9844784779646926,-0.020966438913089643,-2.0649701932055717,6.1935,115700.0,6,2,2,0,1,0,0
0.9895139721549918,-0.0396104240438963,-1.4035834761465416,2.5812,91700.0,5,2,2,0,1,0,0
0.9391590302520205,-0.025627435195790478,-1.5689301554112989,3.9261,101300.0,5,2,1,0,1,0,0
0.8837685941587572,0.02098252763122452,-1.4862568157789202,4.1518,91800.0,6,2,2,0,1,0,0
0.8183071696849024,-0.2959652195924954,-0.8248700987198901,3.4015,86500.0,4,2,1,0,1,0,0
0.8132716754946031,-0.2633382456135829,-1.3209101365141627,3.3889,68500.0,6,2,2,0,1,0,0
0.8233426638752016,-0.2446942604827762,-1.3209101365141627,2.875,87800.0,5,2,2,0,1,0,0
0.7226327800692662,-0.37986315268112697,-2.3956635517350864,5.0553,111100.0,6,2,2,0,1,0,0
0.742774756830449,-0.3006262158751962,-0.16348338166086013,2.16,56800.0,4,2,2,0,1,0,0
0.6017809195021409,-0.2633382456135829,-1.899623513940814,3.2632,99800.0,5,2,2,0,1,0,0
0.5967454253118487,-0.2586772493308787,-0.8248700987198901,1.8636,67900.0,4,2,1,0,1,0,0
0.36007719836790447,-0.17944031252495124,-0.24615672129323887,2.7845,82200.0,5,3,1,0,1,0,0
0.3902901635096858,-0.21206728650386372,-0.4115034005579964,1.7656,68000.0,4,3,1,0,1,0,0
0.02773458180832407,0.3519132637030502,-0.08081004202848137,3.4926,94200.0,5,3,1,0,1,0,0
0.03780557018891546,0.31928628972413775,-0.4115034005579964,3.0375,126300.0,6,3,1,0,1,0,0
-0.07801079618791061,0.28665931574522524,-0.08081004202848137,2.1681,66600.0,5,3,1,0,1,0,0
-0.05283332523642855,0.2913203120279294,-0.9075434383522689,2.8281,60200.0,6,3,1,0,1,0,0
-0.01758486590434794,0.3099642971587361,-1.3209101365141627,3.1094,91900.0,4,2,1,0,1,0,0
-0.007513877523756544,0.3146252934414369,-1.4862568157789202,5.2134,97400.0,7,3,2,0,1,0,0
-0.002478383333457269,0.3099642971587361,-2.230316872470329,4.2396,90600.0,5,2,1,0,1,0,0
-0.012549371714055818,0.30530330087603524,1.2419633920895787,1.8529,67200.0,5,2,2,0,1,0,0
-0.012549371714055818,0.30530330087603524,1.3246367317219574,3.0846,76100.0,5,2,2,0,1,0,0
-0.01758486590434794,0.3006423045933311,-1.238236796881784,4.0909,92800.0,5,2,1,0,1,0,0
-0.01758486590434794,0.3006423045933311,-1.7342768346760564,1.4194,58100.0,4,2,1,0,1,0,0
0.007592605047134125,0.2913203120279294,-0.49417674019037516,1.8839,46300.0,5,4,1,0,1,0,0
0.02773458180832407,0.27267632689712273,-0.9075434383522689,2.625,97400.0,5,3,1,0,1,0,0
-0.03269134847523861,0.26335433433171773,0.3325566561334124,2.395,94100.0,6,3,2,0,1,0,0
0.02773458180832407,0.1887783938084911,-2.0649701932055717,2.3889,53200.0,6,3,2,0,1,0,0
0.022699087618024794,0.19343939009119193,-0.8248700987198901,1.3967,46500.0,3,4,1,0,1,0,0
0.022699087618024794,0.19810038637389277,-0.8248700987198901,2.2169,61600.0,5,3,1,0,1,0,0
0.02773458180832407,0.19343939009119193,-1.238236796881784,1.5727,54800.0,3,3,1,0,1,0,0
-0.24921759865800008,0.15149042354687448,-1.0728901176170265,2.2167,48500.0,3,3,1,0,1,0,0
-0.2592885870385915,0.14682942726417364,0.1672099768686549,2.0335,43900.0,4,3,1,0,1,0,0
-1.6440494893701836,1.5963992711844222,-1.7342768346760564,2.2551,71100.0,6,2,2,0,1,0,0
-1.6339785009895922,1.6057212637498273,-1.3209101365141627,1.6369,86500.0,6,2,2,0,1,0,0
-1.5936945474672195,1.5870772786190206,-0.9075434383522689,1.625,66800.0,5,2,2,0,1,0,0
-1.5634815823254382,1.5637722972055097,-0.6595234194551327,1.9833,111500.0,6,1,3,0,1,0,0
-1.5282331229933577,1.559111300922809,-0.3288300609256176,1.165,53300.0,5,2,2,0,1,0,0
-1.513126640422467,1.5264843269438964,-1.1555634572494051,1.75,64000.0,5,2,2,0,1,0,0
-1.5080911462321749,1.5171623343784915,-1.4035834761465416,2.3179,57500.0,6,2,2,0,1,0,0
-1.4980201578515762,1.5125013380957906,-1.238236796881784,1.4767,62000.0,5,1,2,0,1,0,0
-1.5080911462321749,1.5264843269438964,-1.238236796881784,2.0577,69000.0,5,2,2,0,1,0,0
-1.5181621346127663,1.5218233306611957,-0.24615672129323887,1.2029,68900.0,5,1,2,0,1,0,0
-1.628943006799293,1.5684332934882106,-0.9075434383522689,2.5326,136800.0,6,2,2,0,1,0,0
-1.6138365242284023,1.5358063195092981,-1.1555634572494051,1.6164,77800.0,4,2,1,0,1,0,0
-1.6591559719410742,1.5311453232265972,-0.9075434383522689,2.9934,134200.0,6,2,2,1,0,0,0
-1.4929846636612842,1.5078403418130897,-1.3209101365141627,2.1953,75000.0,5,2,2,0,1,0,0
-1.447665215948612,1.4612303789860714,-1.5689301554112989,2.5625,109200.0,7,2,2,0,1,0,0
-0.4758148372213458,2.2116507805010555,-1.3209101365141627,2.6902,71500.0,5,2,1,0,1,0,0
-0.5211342849340178,2.2069897842183543,0.3325566561334124,2.5074,66400.0,4,2,2,0,1,0,0
-0.5110632965534264,2.2023287879356506,1.5726567506190938,1.5066,59300.0,4,2,1,0,1,0,0
-0.4355308836989731,2.1557188251086354,-1.238236796881784,3.4643,85100.0,5,2,1,0,1,0,0
0.6672423439760028,-0.6641839259259343,0.9112700335600638,4.81,191900.0,4,2,1,1,0,0,0
0.6773133323565942,-0.6688449222086352,0.3325566561334124,3.5214,197600.0,5,2,1,1,0,0,0
0.6823488265468934,-0.6688449222086352,0.49790333539816994,5.0234,257600.0,5,2,2,1,0,0,0
0.6823488265468934,-0.6688449222086352,0.3325566561334124,4.4485,261900.0,6,2,2,1,0,0,0
0.6823488265468934,-0.6735059184913361,-0.08081004202848137,6.3688,277600.0,5,2,2,1,0,0,0
0.6622068497857035,-0.6641839259259343,0.5805766750305487,4.2685,189600.0,5,2,2,1,0,0,0
0.6622068497857035,-0.6641839259259343,0.828596693927685,3.0583,160300.0,4,2,1,1,0,0,0
0.6622068497857035,-0.6641839259259343,0.24988331650103365,4.1339,187300.0,4,2,1,1,0,0,0
0.6420648730245208,-0.6688449222086352,0.24988331650103365,6.1464,354400.0,6,2,2,1,0,0,0
0.6622068497857035,-0.6641839259259343,0.41522999576579117,3.8,217100.0,4,2,1,1,0,0,0
0.6068164136924401,-0.6548619333605294,0.24988331650103365,2.8,144300.0,4,5,1,1,0,0,0
0.6068164136924401,-0.6595229296432302,0.1672099768686549,1.6295,134300.0,4,3,1,1,0,0,0
0.6017809195021409,-0.6641839259259343,-0.08081004202848137,3.5104,140900.0,3,5,1,1,0,0,0
0.6017809195021409,-0.6641839259259343,0.49790333539816994,3.2583,147200.0,3,5,1,1,0,0,0
0.6068164136924401,-0.6688449222086352,0.49790333539816994,3.6791,148100.0,4,5,1,1,0,0,0
0.6017809195021409,-0.6688449222086352,0.3325566561334124,2.9205,143100.0,4,5,1,1,0,0,0
0.6068164136924401,-0.6641839259259343,0.49790333539816994,3.9,138600.0,4,5,1,1,0,0,0
0.6068164136924401,-0.6688449222086352,0.41522999576579117,3.6292,145200.0,4,4,1,1,0,0,0
0.5917099311215495,-0.6408789445124236,-1.8169501743084353,4.0556,182500.0,5,2,2,1,0,0,0
0.5766034485506588,-0.6315569519470219,-1.8169501743084353,6.0891,270100.0,5,4,1,1,0,0,0
0.5715679543603667,-0.6548619333605294,-0.3288300609256176,6.8695,319400.0,6,2,2,1,0,0,0
0.5917099311215495,-0.6548619333605294,0.5805766750305487,3.5714,152000.0,4,3,1,1,0,0,0
0.5766034485506588,-0.6548619333605294,0.3325566561334124,5.3107,227100.0,6,3,1,1,0,0,0
0.5766034485506588,-0.6595229296432302,0.1672099768686549,4.9955,216800.0,6,2,2,1,0,0,0
0.5866744369312573,-0.6595229296432302,-0.24615672129323887,2.6193,172300.0,4,2,1,1,0,0,0
0.5967454253118487,-0.6595229296432302,-0.16348338166086013,3.3603,142400.0,4,4,1,1,0,0,0
0.5866744369312573,-0.6688449222086352,0.1672099768686549,4.2143,224200.0,5,2,1,1,0,0,0
0.5866744369312573,-0.6688449222086352,0.08453663723627614,3.6989,208600.0,5,2,2,1,0,0,0
0.5816389427409581,-0.6641839259259343,0.3325566561334124,5.5792,218400.0,5,3,1,1,0,0,0
0.5816389427409581,-0.6688449222086352,0.24988331650103365,4.1492,195700.0,4,2,1,1,0,0,0
0.5766034485506588,-0.6688449222086352,0.41522999576579117,5.1619,195300.0,5,2,1,1,0,0,0
0.5766034485506588,-0.6688449222086352,0.3325566561334124,5.1068,223300.0,5,3,1,1,0,0,0
0.5715679543603667,-0.6688449222086352,0.1672099768686549,4.3333,232900.0,5,2,2,1,0,0,0
0.5665324601700674,-0.6595229296432302,0.3325566561334124,4.869,221600.0,5,2,1,1,0,0,0
0.5614969659797682,-0.6595229296432302,0.41522999576579117,4.1042,252100.0,5,2,2,1,0,0,0
0.5614969659797682,-0.6641839259259343,-0.16348338166086013,5.5433,332500.0,6,2,2,1,0,0,0
0.49603554150591334,-0.682827911056741,-0.49417674019037516,6.8643,333700.0,6,2,2,1,0,0,0
0.536319495028286,-0.6735059184913361,-0.6595234194551327,8.1714,500001.0,7,3,2,1,0,0,0
0.536319495028286,-0.6781669147740402,0.41522999576579117,4.6944,221800.0,5,2,1,1,0,0,0
0.5262485066476946,-0.682827911056741,0.3325566561334124,4.875,230400.0,5,2,2,1,0,0,0
0.5614969659797682,-0.6781669147740402,0.41522999576579117,7.2772,477200.0,7,2,2,1,0,0,0
0.5463904834088774,-0.6688449222086352,-0.4115034005579964,6.2788,322200.0,6,2,2,1,0,0,0
0.5463904834088774,-0.6781669147740402,-0.16348338166086013,4.125,241400.0,5,3,1,1,0,0,0
0.5917099311215495,-0.6688449222086352,0.24988331650103365,5.2801,212300.0,5,3,1,1,0,0,0
0.5766034485506588,-0.6735059184913361,0.08453663723627614,6.6537,267600.0,6,3,2,1,0,0,0
0.5715679543603667,-0.6735059184913361,0.3325566561334124,5.2939,244200.0,6,2,2,1,0,0,0
0.5665324601700674,-0.6688449222086352,0.08453663723627614,4.8164,241100.0,7,2,2,1,0,0,0
0.5665324601700674,-0.6688449222086352,0.08453663723627614,6.155,257300.0,7,3,2,1,0,0,0
0.5665324601700674,-0.6735059184913361,0.24988331650103365,5.9401,315300.0,6,2,2,1,0,0,0
0.5967454253118487,-0.6735059184913361,0.3325566561334124,3.725,178200.0,5,3,1,1,0,0,0
0.6068164136924401,-0.6781669147740402,0.1672099768686549,5.6629,186700.0,5,3,1,1,0,0,0
0.6017809195021409,-0.6781669147740402,0.3325566561334124,4.4432,181500.0,5,3,1,1,0,0,0
0.6017809195021409,-0.6781669147740402,0.49790333539816994,3.9615,173700.0,4,2,1,1,0,0,0
0.5967454253118487,-0.6781669147740402,0.41522999576579117,4.0368,183100.0,4,3,1,1,0,0,0
0.6017809195021409,-0.682827911056741,0.24988331650103365,3.66,184600.0,4,3,1,1,0,0,0
0.5967454253118487,-0.682827911056741,0.6632500146629274,3.325,178200.0,4,2,1,1,0,0,0
0.5967454253118487,-0.6781669147740402,0.9939433731924424,4.5278,181800.0,5,3,1,1,0,0,0
0.5866744369312573,-0.682827911056741,0.6632500146629274,3.9625,168200.0,4,3,1,1,0,0,0
0.5967454253118487,-0.6874889073394419,0.49790333539816994,4.8703,185100.0,4,2,1,1,0,0,0
0.5967454253118487,-0.6874889073394419,0.828596693927685,2.875,168600.0,4,3,1,1,0,0,0
0.5967454253118487,-0.682827911056741,0.828596693927685,2.825,168600.0,4,3,1,1,0,0,0
0.6017809195021409,-0.682827911056741,0.24988331650103365,4.2656,233700.0,5,3,1,1,0,0,0
0.6118519078827395,-0.6874889073394419,0.3325566561334124,4.0167,193200.0,4,3,1,1,0,0,0
0.6319938846439223,-0.682827911056741,-1.1555634572494051,3.5521,151500.0,3,3,1,1,0,0,0
0.6168874020730315,-0.6781669147740402,0.41522999576579117,4.1181,172700.0,4,4,1,1,0,0,0
0.6219228962633309,-0.682827911056741,0.3325566561334124,5.0818,186800.0,5,3,1,1,0,0,0
0.6219228962633309,-0.6874889073394419,0.08453663723627614,3.6845,178500.0,4,3,1,1,0,0,0
0.6269583904536301,-0.682827911056741,-0.9075434383522689,2.375,177700.0,3,2,1,1,0,0,0
0.6319938846439223,-0.6874889073394419,0.41522999576579117,3.1563,176400.0,4,3,1,1,0,0,0
0.6319938846439223,-0.6874889073394419,0.41522999576579117,4.2875,176600.0,4,4,1,1,0,0,0
0.6370293788342215,-0.682827911056741,0.49790333539816994,3.7663,160300.0,4,4,1,1,0,0,0
0.6420648730245208,-0.682827911056741,0.828596693927685,3.025,154300.0,4,4,1,1,0,0,0
0.6269583904536301,-0.6874889073394419,0.5805766750305487,2.3182,171200.0,3,4,1,1,0,0,0
0.6370293788342215,-0.7014718961875477,0.24988331650103365,2.9583,188700.0,3,2,1,1,0,0,0
0.6269583904536301,-0.6968108999048469,0.49790333539816994,2.4375,176300.0,3,4,1,1,0,0,0
0.6068164136924401,-0.7014718961875477,-0.08081004202848137,3.3594,202200.0,3,2,1,1,0,0,0
0.6118519078827395,-0.7014718961875477,0.9939433731924424,4.7171,237900.0,5,2,1,1,0,0,0
0.6118519078827395,-0.6968108999048469,0.49790333539816994,2.8021,224600.0,4,2,2,1,0,0,0
0.6168874020730315,-0.6968108999048469,0.3325566561334124,3.6007,261800.0,4,2,1,1,0,0,0
0.6219228962633309,-0.7014718961875477,0.9112700335600638,2.9327,240200.0,4,2,1,1,0,0,0
0.6118519078827395,-0.7061328924702486,0.3325566561334124,4.692,330900.0,5,2,2,1,0,0,0
0.6269583904536301,-0.7061328924702486,0.1672099768686549,2.8208,238500.0,4,1,2,1,0,0,0
0.6219228962633309,-0.7061328924702486,0.7459233542953062,3.6563,222400.0,4,2,2,1,0,0,0
0.6319938846439223,-0.7014718961875477,0.41522999576579117,2.9728,190200.0,4,3,1,1,0,0,0
0.6370293788342215,-0.7014718961875477,0.0018632976038973842,2.3056,200000.0,3,3,1,1,0,0,0
0.6319938846439223,-0.7061328924702486,0.9112700335600638,3.2596,191800.0,4,3,1,1,0,0,0
0.6118519078827395,-0.7014718961875477,0.3325566561334124,4.375,291700.0,4,2,2,1,0,0,0
0.6017809195021409,-0.7061328924702486,0.49790333539816994,5.9275,336900.0,5,2,2,1,0,0,0
0.6068164136924401,-0.7061328924702486,0.0018632976038973842,6.1359,359700.0,6,2,2,1,0,0,0
0.6319938846439223,-0.7061328924702486,-2.0649701932055717,0.8198,325000.0,2,1,1,1,0,0,0
0.6319938846439223,-0.7107938887529527,0.7459233542953062,4.4122,282300.0,5,2,2,1,0,0,0
0.6370293788342215,-0.7107938887529527,1.1592900524572,5.1423,322900.0,5,2,2,1,0,0,0
0.6370293788342215,-0.7107938887529527,0.9112700335600638,4.3542,417900.0,5,2,2,1,0,0,0
0.6420648730245208,-0.7154548850356536,0.3325566561334124,4.1544,500001.0,5,1,2,1,0,0,0
0.5967454253118487,-0.6921499036221427,-0.24615672129323887,2.9219,241300.0,4,2,1,1,0,0,0
0.5715679543603667,-0.6874889073394419,-0.49417674019037516,1.3565,225000.0,2,1,1,1,0,0,0
0.5665324601700674,-0.6921499036221427,0.24988331650103365,3.915,217700.0,5,3,1,1,0,0,0
0.5766034485506588,-0.6968108999048469,0.41522999576579117,3.8833,210400.0,4,2,1,1,0,0,0
0.5917099311215495,-0.6921499036221427,-0.3288300609256176,2.5562,190500.0,3,2,1,1,0,0,0
0.5967454253118487,-0.6968108999048469,0.49790333539816994,5.0,243600.0,4,2,1,1,0,0,0
0.5967454253118487,-0.6968108999048469,-0.16348338166086013,2.4583,199100.0,3,2,1,1,0,0,0
0.5917099311215495,-0.7014718961875477,0.6632500146629274,3.7171,228800.0,4,2,2,1,0,0,0
0.5917099311215495,-0.7014718961875477,0.24988331650103365,3.6875,246400.0,4,2,2,1,0,0,0
0.5866744369312573,-0.7014718961875477,0.1672099768686549,4.5081,251400.0,4,2,2,1,0,0,0
0.5866744369312573,-0.7014718961875477,0.3325566561334124,3.4583,253200.0,4,3,1,1,0,0,0
0.5967454253118487,-0.7014718961875477,0.1672099768686549,4.375,286100.0,5,2,2,1,0,0,0
0.6017809195021409,-0.7061328924702486,0.1672099768686549,2.6979,266000.0,4,2,1,1,0,0,0
0.6017809195021409,-0.7061328924702486,0.24988331650103365,4.4464,353100.0,5,2,2,1,0,0,0
0.5463904834088774,-0.6921499036221427,0.49790333539816994,4.1597,201600.0,4,2,1,1,0,0,0
0.5463904834088774,-0.6968108999048469,0.1672099768686549,4.1319,203700.0,5,2,1,1,0,0,0
0.5614969659797682,-0.682827911056741,0.41522999576579117,4.185,209200.0,4,2,1,1,0,0,0
0.5614969659797682,-0.6874889073394419,0.41522999576579117,4.7,223600.0,6,2,2,1,0,0,0
0.556461471789476,-0.6874889073394419,0.41522999576579117,4.3261,206700.0,5,3,1,1,0,0,0
0.536319495028286,-0.682827911056741,0.3325566561334124,4.4271,205100.0,5,3,1,1,0,0,0
0.5665324601700674,-0.6874889073394419,0.3325566561334124,4.5125,200300.0,5,2,2,1,0,0,0
0.5614969659797682,-0.6921499036221427,0.49790333539816994,4.0924,188400.0,4,2,2,1,0,0,0
0.5614969659797682,-0.6968108999048469,0.3325566561334124,5.3028,229200.0,6,2,2,1,0,0,0
0.5614969659797682,-0.6968108999048469,0.5805766750305487,4.2865,221100.0,5,3,1,1,0,0,0
0.556461471789476,-0.6921499036221427,0.49790333539816994,4.9102,207200.0,5,3,1,1,0,0,0
0.5413549892185854,-0.6921499036221427,0.0018632976038973842,3.5313,211800.0,4,3,1,1,0,0,0
0.556461471789476,-0.6968108999048469,0.49790333539816994,4.8295,212100.0,5,3,1,1,0,0,0
0.556461471789476,-0.7014718961875477,0.24988331650103365,4.2143,245400.0,5,2,1,1,0,0,0
0.5463904834088774,-0.7014718961875477,-0.49417674019037516,3.9632,240300.0,4,3,1,1,0,0,0
0.5413549892185854,-0.6968108999048469,0.0018632976038973842,4.3654,223800.0,5,2,1,1,0,0,0
0.5262485066476946,-0.682827911056741,0.3325566561334124,5.6345,228200.0,5,3,1,1,0,0,0
0.5262485066476946,-0.6874889073394419,-0.3288300609256176,4.7125,250900.0,6,3,2,1,0,0,0
0.511142024076804,-0.6874889073394419,0.1672099768686549,5.4527,227100.0,6,2,2,1,0,0,0
0.536319495028286,-0.6921499036221427,0.3325566561334124,5.0483,221000.0,4,3,1,1,0,0,0
0.536319495028286,-0.6968108999048469,0.41522999576579117,4.1111,215600.0,6,2,2,1,0,0,0
0.536319495028286,-0.6968108999048469,0.24988331650103365,4.8125,266700.0,6,2,2,1,0,0,0
0.5262485066476946,-0.6968108999048469,0.3325566561334124,3.8839,224900.0,6,2,2,1,0,0,0
0.5061065298865047,-0.6921499036221427,-0.16348338166086013,5.0309,244800.0,6,2,2,1,0,0,0
0.49603554150591334,-0.6968108999048469,-0.08081004202848137,6.0094,245600.0,6,2,2,1,0,0,0
0.4910000473156141,-0.7014718961875477,-0.3288300609256176,4.925,240300.0,5,3,1,1,0,0,0
0.531284000837994,-0.7014718961875477,0.41522999576579117,6.5304,439800.0,7,3,2,1,0,0,0
0.5061065298865047,-0.7061328924702486,0.08453663723627614,3.0404,262800.0,5,2,1,1,0,0,0
0.511142024076804,-0.7061328924702486,0.0018632976038973842,4.0,278500.0,4,1,2,1,0,0,0
0.5010710356962126,-0.7107938887529527,0.1672099768686549,6.0192,347700.0,7,2,2,1,0,0,0
0.531284000837994,-0.7061328924702486,0.0018632976038973842,3.1875,500001.0,5,2,2,1,0,0,0
0.5212130124573954,-0.7061328924702486,0.41522999576579117,5.4847,296000.0,5,2,2,1,0,0,0
0.5212130124573954,-0.7154548850356536,-0.16348338166086013,6.7694,369700.0,6,2,2,1,0,0,0
0.5614969659797682,-0.7014718961875477,0.49790333539816994,4.8036,295300.0,5,2,2,1,0,0,0
0.556461471789476,-0.7014718961875477,0.9939433731924424,3.675,213100.0,4,2,1,1,0,0,0
0.556461471789476,-0.7014718961875477,1.2419633920895787,3.6534,216000.0,5,2,1,1,0,0,0
0.556461471789476,-0.7014718961875477,0.9112700335600638,3.1923,221800.0,4,2,1,1,0,0,0
0.5463904834088774,-0.7061328924702486,0.24988331650103365,5.6738,443600.0,6,2,2,1,0,0,0
0.536319495028286,-0.7061328924702486,0.3325566561334124,7.1322,500001.0,7,3,2,1,0,0,0
0.5665324601700674,-0.7154548850356536,0.1672099768686549,13.4196,500001.0,8,2,2,1,0,0,0
0.5715679543603667,-0.7154548850356536,0.1672099768686549,10.3587,500001.0,7,2,2,1,0,0,0
0.6017809195021409,-0.7154548850356536,0.0018632976038973842,2.8448,360600.0,4,1,2,1,0,0,0
0.5967454253118487,-0.7154548850356536,0.5805766750305487,2.9352,304500.0,4,2,1,1,0,0,0
0.5766034485506588,-0.7154548850356536,0.0018632976038973842,5.4591,495500.0,5,2,2,1,0,0,0
0.5816389427409581,-0.7201158813183544,0.41522999576579117,8.153,500001.0,7,2,3,1,0,0,0
0.6068164136924401,-0.7154548850356536,-1.0728901176170265,4.3214,372300.0,5,2,2,1,0,0,0
0.6068164136924401,-0.7154548850356536,0.0018632976038973842,5.2853,355900.0,5,2,2,1,0,0,0
0.6269583904536301,-0.7201158813183544,0.7459233542953062,6.0876,483800.0,5,1,2,1,0,0,0
0.7075262974983756,-0.7201158813183544,1.7380034298838514,5.5291,274600.0,5,3,1,1,0,0,0
0.7125617916886748,-0.7201158813183544,1.0766167128248212,3.2222,186500.0,4,2,1,1,0,0,0
0.717597285878967,-0.7201158813183544,1.6553300902514725,3.9375,217000.0,5,2,1,1,0,0,0
0.7226327800692662,-0.7247768776010552,1.7380034298838514,3.925,180400.0,4,3,1,1,0,0,0
0.717597285878967,-0.7247768776010552,1.7380034298838514,3.5349,193600.0,4,5,1,1,0,0,0
0.7075262974983756,-0.7247768776010552,1.3246367317219574,2.7098,173800.0,4,2,1,1,0,0,0
0.717597285878967,-0.7294378738837594,1.7380034298838514,3.3326,167600.0,3,3,1,1,0,0,0
0.7125617916886748,-0.7294378738837594,1.7380034298838514,3.4625,173900.0,4,3,1,1,0,0,0
0.7125617916886748,-0.7294378738837594,1.7380034298838514,2.5139,190000.0,3,3,1,1,0,0,0
0.717597285878967,-0.7294378738837594,1.0766167128248212,2.8125,155600.0,3,3,1,1,0,0,0
0.7226327800692662,-0.7340988701664602,0.7459233542953062,2.1667,150000.0,4,3,1,1,0,0,0
0.7276682742595584,-0.7340988701664602,0.1672099768686549,2.6591,183800.0,5,2,2,1,0,0,0
0.7276682742595584,-0.7340988701664602,1.0766167128248212,2.3984,152200.0,3,3,1,1,0,0,0
0.7226327800692662,-0.7340988701664602,-0.4115034005579964,3.4227,143800.0,3,2,1,1,0,0,0
0.7226327800692662,-0.738759866449161,0.9112700335600638,3.2121,153900.0,4,3,1,1,0,0,0
0.7125617916886748,-0.7434208627318619,0.24988331650103365,2.7708,148200.0,4,4,1,1,0,0,0
0.7075262974983756,-0.738759866449161,0.1672099768686549,4.0469,196600.0,5,3,1,1,0,0,0
0.7024908033080762,-0.738759866449161,0.828596693927685,2.1687,157000.0,3,3,1,1,0,0,0
0.7075262974983756,-0.7434208627318619,0.41522999576579117,2.48,138900.0,3,4,1,1,0,0,0
0.7024908033080762,-0.7247768776010552,0.49790333539816994,2.975,244500.0,4,2,1,1,0,0,0
0.7125617916886748,-0.7294378738837594,0.3325566561334124,3.5638,170500.0,4,3,1,1,0,0,0
0.7024908033080762,-0.7294378738837594,-0.24615672129323887,2.2843,183800.0,3,2,1,1,0,0,0
0.6924198149274848,-0.7294378738837594,-1.6516034950436778,2.8889,153100.0,3,4,1,1,0,0,0
0.6974553091177842,-0.7340988701664602,1.5726567506190938,2.7679,178800.0,5,4,1,1,0,0,0
0.6974553091177842,-0.7340988701664602,0.6632500146629274,2.2167,176700.0,3,3,1,1,0,0,0
0.6924198149274848,-0.7340988701664602,0.6632500146629274,3.015,156300.0,4,4,1,1,0,0,0
0.6974553091177842,-0.738759866449161,0.9112700335600638,3.1691,141300.0,3,3,1,1,0,0,0
0.6873843207371856,-0.7340988701664602,1.7380034298838514,3.5673,270700.0,5,2,2,1,0,0,0
0.6823488265468934,-0.7247768776010552,1.3246367317219574,2.1071,208900.0,3,3,1,1,0,0,0
0.6823488265468934,-0.7247768776010552,1.2419633920895787,2.9392,230300.0,3,2,1,1,0,0,0
0.6773133323565942,-0.7340988701664602,1.1592900524572,3.1445,438300.0,4,1,2,1,0,0,0
0.6823488265468934,-0.7294378738837594,1.5726567506190938,3.575,230600.0,4,2,1,1,0,0,0
0.6722778381662949,-0.738759866449161,0.9939433731924424,3.5172,265500.0,3,2,1,1,0,0,0
0.6722778381662949,-0.7340988701664602,1.489983410986715,12.9591,500001.0,7,2,2,1,0,0,0
0.6622068497857035,-0.7247768776010552,0.7459233542953062,7.2692,498700.0,6,2,3,1,0,0,0
0.6521358614051121,-0.7340988701664602,1.4073100713543363,3.0642,342900.0,3,1,2,1,0,0,0
0.6521358614051121,-0.7340988701664602,0.49790333539816994,8.2335,430200.0,5,1,2,1,0,0,0
0.6521358614051121,-0.7294378738837594,-0.6595234194551327,6.0352,500001.0,4,1,2,1,0,0,0
0.6471003672148129,-0.7247768776010552,1.1592900524572,6.6739,500001.0,5,1,3,1,0,0,0
0.6471003672148129,-0.7340988701664602,1.6553300902514725,4.3571,468800.0,2,1,1,1,0,0,0
0.6420648730245208,-0.748081859014566,1.7380034298838514,3.8141,342000.0,5,2,2,1,0,0,0
0.6420648730245208,-0.748081859014566,1.7380034298838514,4.5833,333900.0,4,2,2,1,0,0,0
0.6521358614051121,-0.748081859014566,1.7380034298838514,3.5083,500001.0,4,1,2,1,0,0,0
0.6622068497857035,-0.748081859014566,-0.08081004202848137,2.2422,254500.0,3,3,1,1,0,0,0
0.6319938846439223,-0.7294378738837594,0.24988331650103365,11.615,500001.0,7,2,3,1,0,0,0
0.6773133323565942,-0.7340988701664602,1.7380034298838514,5.4122,397500.0,6,2,2,1,0,0,0
